MeshID	Name	Synonym	DataSource
MESH:C536717	Young Simpson syndrome	SBBYS Variant of Ohdo Syndrome	MESH
MESH:C536717	Young Simpson syndrome	Say-Barber-Biesecker-Young-Simpson Syndrome	MESH
MESH:C536717	Young Simpson syndrome	Say-Barber-Biesecker-Young-Simpson Variant of Ohdo Syndrome	MESH
MESH:C536717	Young Simpson syndrome	Young Simpson syndrome	MESH
MESH:C536717	Young Simpson syndrome	Young-Simpson Syndrome	MESH
MESH:C536718	Young Syndrome	Azoospermia sinopulmonary infections	MESH
MESH:C536718	Young Syndrome	Barry-Perkins-Young syndrome	MESH
MESH:C536718	Young Syndrome	Sinusitis-infertility syndrome	MESH
MESH:C536718	Young Syndrome	Young Syndrome	MESH
MESH:C536719	Yunis Varon syndrome	Yunis Varon syndrome	MESH
MESH:C536719	Yunis Varon syndrome	Yunis-Varon Syndrome	MESH
MESH:C536720	Yusho Disease	Yusho	MESH
MESH:C536720	Yusho Disease	Yusho Disease	MESH
MESH:C536721	Zadik Barak Levin syndrome	Zadik Barak Levin syndrome	MESH
MESH:C536722	ZAP70 deficiency	Selective T-Cell Defect	MESH
MESH:C536722	ZAP70 deficiency	ZAP70 deficiency	MESH
MESH:C536722	ZAP70 deficiency	Zap70-Related Scid	MESH
MESH:C536722	ZAP70 deficiency	Zap70-Related Severe Combined Immunodeficiency	MESH
MESH:C536722	ZAP70 deficiency	Zeta-Associated Protein 70 Deficiency	MESH
MESH:C536722	ZAP70 deficiency	Zeta-associated-protein 70 deficiency	MESH
MESH:C536723	Zazam Sheriff Phillips syndrome	Zazam Sheriff Phillips syndrome	MESH
MESH:C536724	Zerres Rietschel Majewski syndrome	Zerres Rietschel Majewski syndrome	MESH
MESH:C536725	Zimmerman Laband syndrome	Laband syndrome	MESH
MESH:C536725	Zimmerman Laband syndrome	Zimmerman Laband syndrome	MESH
MESH:C536725	Zimmerman Laband syndrome	Zimmermann-Laband Syndrome	MESH
MESH:C536726	Zlotogora-Ogur syndrome	Autosomal recessive ectodermal dysplasia	MESH
MESH:C536726	Zlotogora-Ogur syndrome	Bustos Simosa Pinto Cisternas syndrome	MESH
MESH:C536726	Zlotogora-Ogur syndrome	CLPED1	MESH
MESH:C536726	Zlotogora-Ogur syndrome	Cleft lip-palate-ectodermal dysplasia syndrome	MESH
MESH:C536726	Zlotogora-Ogur syndrome	Ectodermal dysplasia Margarita island type	MESH
MESH:C536726	Zlotogora-Ogur syndrome	Ectodermal dysplasia type 4	MESH
MESH:C536726	Zlotogora-Ogur syndrome	Zlotogora-Ogur syndrome	MESH
MESH:C536727	Zonular cataract and nystagmus	Nystagmus with congenital zonular cataract	MESH
MESH:C536727	Zonular cataract and nystagmus	Zonular cataract and nystagmus	MESH
MESH:C536728	Zori Stalker Williams syndrome	Zori Stalker Williams syndrome	MESH
MESH:C536729	Zunich neuroectodermal syndrome	CHIME syndrome	MESH
MESH:C536729	Zunich neuroectodermal syndrome	Zunich neuroectodermal syndrome	MESH
MESH:C536730	Zuska's Disease	Lactation and squamous metaplasia of lactiferous ducts	MESH
MESH:C536730	Zuska's Disease	Lactiferous fistula	MESH
MESH:C536730	Zuska's Disease	Zuska	MESH
MESH:C536730	Zuska's Disease	Zuska disease	MESH
MESH:C536730	Zuska's Disease	Zuska's	MESH
MESH:C536730	Zuska's Disease	Zuska's Disease	MESH
MESH:C536731	X chromosome, trisomy Xpter Xq13	Duplication Xpter Xq13	MESH
MESH:C536731	X chromosome, trisomy Xpter Xq13	Trisomy Xpter Xq13	MESH
MESH:C536732	Chromosome Xq duplication syndrome	Chromosome Xq duplication syndrome	MESH
MESH:C536732	Chromosome Xq duplication syndrome	Chromosome Xq trisomy	MESH
MESH:C536732	Chromosome Xq duplication syndrome	Dup(Xq) syndrome	MESH
MESH:C536732	Chromosome Xq duplication syndrome	Duplication Xq	MESH
MESH:C536732	Chromosome Xq duplication syndrome	Trisomy Xq	MESH
MESH:C536733	X chromosome, trisomy Xq25	Duplication Xq25	MESH
MESH:C536733	X chromosome, trisomy Xq25	Trisomy Xq25	MESH
MESH:C536735	Winter Shortland Temple syndrome	Curry Jones syndrome	MESH
MESH:C536735	Winter Shortland Temple syndrome	Curry-Jones Syndrome	MESH
MESH:C536735	Winter Shortland Temple syndrome	Winter Shortland Temple syndrome	MESH
MESH:C536736	Witkop syndrome	Dysplasia of nails with hypodontia	MESH
MESH:C536736	Witkop syndrome	Nail Dysplasia With Hypodontia	MESH
MESH:C536736	Witkop syndrome	Tooth and nail syndrome	MESH
MESH:C536736	Witkop syndrome	Tooth-And-Nail Syndrome	MESH
MESH:C536736	Witkop syndrome	Witkop syndrome	MESH
MESH:C536737	Wittwer syndrome	Wittwer syndrome	MESH
MESH:C536739	Wolcott-Rallison syndrome	IDDM-MED syndrome	MESH
MESH:C536739	Wolcott-Rallison syndrome	MED-IDDM syndrome	MESH
MESH:C536739	Wolcott-Rallison syndrome	Wolcott-Rallison syndrome	MESH
MESH:C536741	Wolffian tumor	FATWO Female adnexal tumor of probable Wolffian origin	MESH
MESH:C536741	Wolffian tumor	Female adnexal tumor of probable Wolffian origin	MESH
MESH:C536741	Wolffian tumor	Wolffian adenoma	MESH
MESH:C536741	Wolffian tumor	Wolffian adnexal tumor	MESH
MESH:C536741	Wolffian tumor	Wolffian tumor	MESH
MESH:C536742	Woodhouse Sakati syndrome	Woodhouse Sakati syndrome	MESH
MESH:C536742	Woodhouse Sakati syndrome	Woodhouse-Sakati Syndrome	MESH
MESH:C536743	Woods Black Norbury syndrome	Neonatal death immune deficiency	MESH
MESH:C536743	Woods Black Norbury syndrome	Woods Black Norbury syndrome	MESH
MESH:C536743	Woods Black Norbury syndrome	Woods-Black-Norbury Syndrome	MESH
MESH:C536743	Woods Black Norbury syndrome	X-linked immunoneurological disorder	MESH
MESH:C536744	Woods Leversha Rogers syndrome	Intrauterine Growth Retardation with Increased Mitomycin C Sensitivity	MESH
MESH:C536744	Woods Leversha Rogers syndrome	Severe intrauterine growth retardation with increased mitomycin C sensitivity	MESH
MESH:C536744	Woods Leversha Rogers syndrome	Woods Leversha Rogers syndrome	MESH
MESH:C536745	Woolly hair, congenital	Frizzy hair syndrome	MESH
MESH:C536745	Woolly hair, congenital	Woolly hair syndrome	MESH
MESH:C536746	Woolly hair, hypotrichosis, everted lower lip and outstanding ears	Salamon Syndrome	MESH
MESH:C536747	Worster Drought syndrome	Congenital suprabulbar paresis	MESH
MESH:C536747	Worster Drought syndrome	Suprabulbar paresis congenital	MESH
MESH:C536747	Worster Drought syndrome	Worster Drought syndrome	MESH
MESH:C536747	Worster Drought syndrome	Worster-Drought Syndrome	MESH
MESH:C536748	Worth syndrome	Benign hyperostosis corticalis generalisata	MESH
MESH:C536748	Worth syndrome	Endosteal hyperostosis Worth type	MESH
MESH:C536748	Worth syndrome	Hyperostosis corticalis generalisata congenita	MESH
MESH:C536748	Worth syndrome	Worth syndrome	MESH
MESH:C536749	Wright Dyck syndrome	Hearing loss ankle anomalies and neurological regression-dementia	MESH
MESH:C536749	Wright Dyck syndrome	Sensory neuropathy with deafness and dementia	MESH
MESH:C536749	Wright Dyck syndrome	Wright Dyck syndrome	MESH
MESH:C536750	Wrinkly skin syndrome	Wrinkly skin syndrome	MESH
MESH:C536751	WT limb blood syndrome	Radial-ulnar hypoplasia with bone marrow failure and-or leukemia	MESH
MESH:C536751	WT limb blood syndrome	WT Limb-Blood Syndrome	MESH
MESH:C536751	WT limb blood syndrome	WT limb blood syndrome	MESH
MESH:C536752	Wyburn Mason's syndrome	Wyburn Mason syndrome	MESH
MESH:C536752	Wyburn Mason's syndrome	Wyburn Mason's syndrome	MESH
MESH:C536753	X chromosome, duplication Xq13 1 q21 1	Duplication Xq13 1 q21 1	MESH
MESH:C536753	X chromosome, duplication Xq13 1 q21 1	Trisomy Xq13 1 q21 1	MESH
MESH:C536754	X chromosome, monosomy Xp22 pter	Deletion Xp22 pter	MESH
MESH:C536754	X chromosome, monosomy Xp22 pter	Monosomy Xp22 pter	MESH
MESH:C536755	X chromosome, monosomy Xq28	Deletion Xq28	MESH
MESH:C536755	X chromosome, monosomy Xq28	Monosomy Xq28	MESH
MESH:C536756	X chromosome, trisomy Xp3	Duplication Xp3	MESH
MESH:C536756	X chromosome, trisomy Xp3	Trisomy Xp3	MESH
MESH:C536757	X-linked adrenal hypoplasia congenita	AHC with Isolated Gonadotropin Deficiency	MESH
MESH:C536757	X-linked adrenal hypoplasia congenita	Congenital Adrenal Hypoplasia	MESH
MESH:C536757	X-linked adrenal hypoplasia congenita	Congenital Adrenal Hypoplasias	MESH
MESH:C536757	X-linked adrenal hypoplasia congenita	Cytomegalic Adrenocortical Hypoplasia	MESH
MESH:C536757	X-linked adrenal hypoplasia congenita	Cytomegalic Adrenocortical Hypoplasias	MESH
MESH:C536757	X-linked adrenal hypoplasia congenita	X-Linked Addison	MESH
MESH:C536757	X-linked adrenal hypoplasia congenita	X-Linked Addison Disease	MESH
MESH:C536757	X-linked adrenal hypoplasia congenita	[OBSOLETE] Adrenal hypoplasia congenita	MESH
MESH:C536757	X-linked adrenal hypoplasia congenita	[OBSOLETE] Congenital adrenal hypoplasia	MESH
MESH:C536757	X-linked adrenal hypoplasia congenita	[OBSOLETE] X-linked adrenal hypoplasia congenita	MESH
MESH:C536757	X-linked adrenal hypoplasia congenita	[OBSOLETE] X-linked congenital adrenal hypoplasia	MESH
MESH:C536759	X-linked mental retardation Gustavson type	Gustavson syndrome	MESH
MESH:C536759	X-linked mental retardation Gustavson type	Mental retardation X-linked severe Gustavson type	MESH
MESH:C536759	X-linked mental retardation Gustavson type	X-linked mental retardation Gustavson type	MESH
MESH:C536760	X-linked mental retardation type Wittwer	X-linked mental retardation type Wittwer	MESH
MESH:C536761	X-linked sideroblastic anemia	Congenital Sideroblastic Anaemia	MESH
MESH:C536761	X-linked sideroblastic anemia	Erythroid 5-Aminolevulinate Synthase Deficiency	MESH
MESH:C536761	X-linked sideroblastic anemia	Hereditary Iron-Loading Anemia	MESH
MESH:C536761	X-linked sideroblastic anemia	X Chromosome-Linked Sideroblastic Anemia	MESH
MESH:C536761	X-linked sideroblastic anemia	X-Linked Pyridoxine-Responsive Sideroblastic Anemia	MESH
MESH:C536761	X-linked sideroblastic anemia	X-linked sideroblastic anemia	MESH
MESH:C536762	Xanthogranulomatous cholecystitis	Xanthogranulomatous cholecystitis	MESH
MESH:C536763	Xanthogranulomatous sialadenitis	Xanthogranulomatous sialadenitis	MESH
MESH:C536764	Xerocytosis, hereditary	Dehydrated hereditary stomatocytosis	MESH
MESH:C536764	Xerocytosis, hereditary	Dehydrated hereditary stomatocytosis with or without pseudohyperkalemia and-or perinatal edema hemophagocytic lymphohistiocytosis	MESH
MESH:C536764	Xerocytosis, hereditary	Hereditary Xerocytosis	MESH
MESH:C536766	Xeroderma pigmentosum, variant type	Photosensitivity with defective DNA synthesis	MESH
MESH:C536766	Xeroderma pigmentosum, variant type	Xeroderma pigmentosum with normal DNA repair rates	MESH
MESH:C536767	XK aprosencephaly	Aprosencephaly syndrome	MESH
MESH:C536767	XK aprosencephaly	Aprosencephaly-atelencephaly syndrome	MESH
MESH:C536767	XK aprosencephaly	Garcia-Lurie syndrome	MESH
MESH:C536767	XK aprosencephaly	XK aprosencephaly	MESH
MESH:C536767	XK aprosencephaly	XK syndrome	MESH
MESH:C536767	XK aprosencephaly	XK-aprosencephaly syndrome	MESH
MESH:C536769	46, XY female	XY Female	MESH
MESH:C536771	Yemenite deaf-blind hypopigmentation syndrome	Warburg Thomsen syndrome	MESH
MESH:C536771	Yemenite deaf-blind hypopigmentation syndrome	Yemenite (Warburg) deaf-blind hypopigmentation syndrome	MESH
MESH:C536771	Yemenite deaf-blind hypopigmentation syndrome	Yemenite deaf-blind hypopigmentation syndrome	MESH
MESH:C536772	Syphilis, primary	Primary syphilis	MESH
MESH:C536773	Syphilis, secondary	Secondary syphilis	MESH
MESH:C536774	Syphilis, tertiary	Late syphilis	MESH
MESH:C536774	Syphilis, tertiary	Tertiary syphilis	MESH
MESH:C536775	Syphilitic aseptic meningitis	Meningeal syphilis	MESH
MESH:C536775	Syphilitic aseptic meningitis	Syphilitic aseptic meningitis	MESH
MESH:C536775	Syphilitic aseptic meningitis	Syphilitic meningitis	MESH
MESH:C536776	Syphilitic myelopathy (tabes dorsalis)	Syphilitic myelopathy (tabes dorsalis)	MESH
MESH:C536777	Systemic candidiasis	Systemic candida infections	MESH
MESH:C536777	Systemic candidiasis	Systemic candidiasis	MESH
MESH:C536778	Systemic carnitine deficiency	Carnitine Transporter Deficiency	MESH
MESH:C536778	Systemic carnitine deficiency	Carnitine Uptake Deficiency	MESH
MESH:C536778	Systemic carnitine deficiency	Carnitine uptake defect	MESH
MESH:C536778	Systemic carnitine deficiency	Primary Carnitine Deficiency	MESH
MESH:C536778	Systemic carnitine deficiency	Renal Carnitine Transport Defect	MESH
MESH:C536778	Systemic carnitine deficiency	Systemic carnitine deficiency	MESH
MESH:C536779	Systemic necrotizing angiitis	Systemic necrotizing angiitis	MESH
MESH:C536779	Systemic necrotizing angiitis	Systemic necrotizing angitis	MESH
MESH:C536780	T cell immunodeficiency primary	Primary T-Cell Immunodeficiency Disorders	MESH
MESH:C536780	T cell immunodeficiency primary	T cell immunodeficiency primary	MESH
MESH:C536781	T-cell immunodeficiency, congenital alopecia and nail dystrophy	Congenital alopecia and nail dystrophy associated with severe functional T-cell immunodeficiency	MESH
MESH:C536781	T-cell immunodeficiency, congenital alopecia and nail dystrophy	Pignata Guarino syndrome	MESH
MESH:C536782	T-cell lymphoma 1A	T-cell lymphoma 1A	MESH
MESH:C536783	T-Lymphocytopenia	T-Lymphocytopenia	MESH
MESH:C536784	Tabatznik syndrome	Heart-hand syndrome 2	MESH
MESH:C536784	Tabatznik syndrome	Tabatznik syndrome	MESH
MESH:C536786	Athabaskan severe combined immunodeficiency	Athabaskan severe combined immunodeficiency	MESH
MESH:C536787	Spastic ataxia Charlevoix-Saguenay type	ARSACS	MESH
MESH:C536787	Spastic ataxia Charlevoix-Saguenay type	Autosomal recessive spastic ataxia of Charlevoix-Saguenay	MESH
MESH:C536787	Spastic ataxia Charlevoix-Saguenay type	Charlevoix-Saguenay spastic ataxia	MESH
MESH:C536787	Spastic ataxia Charlevoix-Saguenay type	SPAX6	MESH
MESH:C536787	Spastic ataxia Charlevoix-Saguenay type	Spastic ataxia Charlevoix-Saguenay type	MESH
MESH:C536787	Spastic ataxia Charlevoix-Saguenay type	Spastic ataxia of Charlevoix-Saguenay	MESH
MESH:C536788	Craniosynostosis radial aplasia syndrome	Baller-Gerold syndrome	MESH
MESH:C536788	Craniosynostosis radial aplasia syndrome	Craniosynostosis radial aplasia syndrome	MESH
MESH:C536788	Craniosynostosis radial aplasia syndrome	Craniosynostosis with radial defects	MESH
MESH:C536788	Craniosynostosis radial aplasia syndrome	Craniosynostosis-Radial Aplasia Syndrome	MESH
MESH:C536789	Craniosynostosis, anal anomalies, and porokeratosis	CDAGS syndrome	MESH
MESH:C536793	Chromosome 21, tetrasomy 21q	Tetrasomy 21q	MESH
MESH:C536794	Chromosome 21, uniparental disomy of	Mosaic trisomy 21	MESH
MESH:C536794	Chromosome 21, uniparental disomy of	Uniparental disomy of 21	MESH
MESH:C536795	Chromosome 22 ring	Chromosome 22 ring	MESH
MESH:C536796	Trisomy 22 mosaicism syndrome	Chromosome 22 trisomy mosaic	MESH
MESH:C536796	Trisomy 22 mosaicism syndrome	Trisomy 22 mosaic	MESH
MESH:C536796	Trisomy 22 mosaicism syndrome	Trisomy 22 mosaicism syndrome	MESH
MESH:C536796	Trisomy 22 mosaicism syndrome	Trisomy mosaic 22	MESH
MESH:C536796	Trisomy 22 mosaicism syndrome	Uniparental disomy of 22	MESH
MESH:C536797	Chromosome 22, microdeletion 22 q11	Microdeletion 22 q11	MESH
MESH:C536798	Chromosome 22, monosome mosaic	Chromosome 22 mosaic monosomy	MESH
MESH:C536798	Chromosome 22, monosome mosaic	Mosaic Monosome 22	MESH
MESH:C536799	Chromosome 22, trisomy	Duplication 22	MESH
MESH:C536799	Chromosome 22, trisomy	Trisomy 22	MESH
MESH:C536800	Chromosome 22, trisomy q11 q13	Duplication 22q11 q13	MESH
MESH:C536800	Chromosome 22, trisomy q11 q13	Trisomy 22q11 q13	MESH
MESH:C536801	Telomeric 22q13 Monosomy Syndrome	22q13 Deletion Syndrome	MESH
MESH:C536801	Telomeric 22q13 Monosomy Syndrome	22q13.3 Deletion Syndrome	MESH
MESH:C536801	Telomeric 22q13 Monosomy Syndrome	Chromosome 22q13.3 Deletion Syndrome	MESH
MESH:C536801	Telomeric 22q13 Monosomy Syndrome	Deletion 22q13 Syndrome	MESH
MESH:C536801	Telomeric 22q13 Monosomy Syndrome	Deletion 22q13.3 Syndrome	MESH
MESH:C536801	Telomeric 22q13 Monosomy Syndrome	Monosomy 22q13	MESH
MESH:C536801	Telomeric 22q13 Monosomy Syndrome	Phelan-McDermid Syndrome	MESH
MESH:C536801	Telomeric 22q13 Monosomy Syndrome	Telomeric 22q13 Monosomy Syndrome	MESH
MESH:C536803	Chromosome 3 duplication syndrome	Chromosome 3 duplication syndrome	MESH
MESH:C536804	Chromosome 3, monosomy 3p	Deletion 3p	MESH
MESH:C536804	Chromosome 3, monosomy 3p	Monosomy 3p	MESH
MESH:C536805	Chromosome 3, monosomy 3p14 p11	Deletion 3p14 p11	MESH
MESH:C536805	Chromosome 3, monosomy 3p14 p11	Monosomy 3p14 p11	MESH
MESH:C536806	Chromosome 3, monosomy 3p2	Chromosome 3 distal deletion	MESH
MESH:C536806	Chromosome 3, monosomy 3p2	Monosomy 3p2	MESH
MESH:C536807	Chromosome 3, monosomy 3p25	Deletion 3p25	MESH
MESH:C536807	Chromosome 3, monosomy 3p25	Monosomy 3p25	MESH
MESH:C536808	Chromosome 3, monosomy 3q13	Deletion 3q13	MESH
MESH:C536808	Chromosome 3, monosomy 3q13	Monosomy 3q13	MESH
MESH:C536809	Chromosome 3, monosomy 3q21 23	Deletion 3q21 23	MESH
MESH:C536809	Chromosome 3, monosomy 3q21 23	Monosomy 3q21 23	MESH
MESH:C536810	Chromosome 3, monosomy 3q27	Deletion 3q27	MESH
MESH:C536810	Chromosome 3, monosomy 3q27	Monosomy 3q27	MESH
MESH:C536811	Chromosome 3, trisomy 3p	Duplication 3p	MESH
MESH:C536811	Chromosome 3, trisomy 3p	Trisomy 3p	MESH
MESH:C536812	Chromosome 3, trisomy 3p25	Duplication 3p25	MESH
MESH:C536812	Chromosome 3, trisomy 3p25	Trisomy 3p25	MESH
MESH:C536813	Chromosome 3, trisomy 3q	Duplication 3q	MESH
MESH:C536813	Chromosome 3, trisomy 3q	Trisomy 3q	MESH
MESH:C536814	Distal arthrogryposis Moore Weaver type	Distal arthrogryposis Moore Weaver type	MESH
MESH:C536814	Distal arthrogryposis Moore Weaver type	Moore Weaver syndrome	MESH
MESH:C536816	Distal myopathy, Nonaka type	Distal Myopathy with Rimmed Vacuoles	MESH
MESH:C536816	Distal myopathy, Nonaka type	Hereditary Inclusion Body Myopathy	MESH
MESH:C536816	Distal myopathy, Nonaka type	Ibm2	MESH
MESH:C536816	Distal myopathy, Nonaka type	Inclusion Body Myopathy 2	MESH
MESH:C536816	Distal myopathy, Nonaka type	Nonaka Myopathy	MESH
MESH:C536816	Distal myopathy, Nonaka type	Nonaka distal myopathy	MESH
MESH:C536816	Distal myopathy, Nonaka type	Rimmed Vacuole Myopathy	MESH
MESH:C536817	Al-Gazali Syndrome	Al-Gazali Syndrome	MESH
MESH:C536818	Giant mammary hamartoma	Giant hamartoma of the breast	MESH
MESH:C536818	Giant mammary hamartoma	Giant mammary hamartoma	MESH
MESH:C536819	Melanocytic nevus syndrome, congenital	Giant congenital pigmented nevus	MESH
MESH:C536819	Melanocytic nevus syndrome, congenital	Giant pigmented hairy nevus	MESH
MESH:C536820	Trichorhinophalangeal Syndrome, Type I	Giedion syndrome	MESH
MESH:C536820	Trichorhinophalangeal Syndrome, Type I	Trichorhinophalangeal (TRP) syndrome 1	MESH
MESH:C536820	Trichorhinophalangeal Syndrome, Type I	Trichorhinophalangeal dysplasia 1	MESH
MESH:C536821	Gigantomastia	Gestational gigantomastia	MESH
MESH:C536821	Gigantomastia	Gigantomastia	MESH
MESH:C536821	Gigantomastia	Juvenile gigantomastia	MESH
MESH:C536821	Gigantomastia	Macromastia	MESH
MESH:C536823	Glassy cell carcinoma of the cervix	Glassy cell adenocarcinoma of the uterine cervix	MESH
MESH:C536823	Glassy cell carcinoma of the cervix	Glassy cell carcinoma of the cervix	MESH
MESH:C536824	Glaucoma 3, primary infantile, B	Primary congenital glaucoma type 3B	MESH
MESH:C536825	Glomerulonephritis sparse hair telangiectases	Glomerulonephritis With Sparse Hair And Telangiectases	MESH
MESH:C536825	Glomerulonephritis sparse hair telangiectases	Glomerulonephritis sparse hair telangiectases	MESH
MESH:C536825	Glomerulonephritis sparse hair telangiectases	Telangiectatic membranoproliferative glomerulonephritis	MESH
MESH:C536826	Glomerulopathy with fibronectin deposits	Fibronectin glomerulopathy	MESH
MESH:C536826	Glomerulopathy with fibronectin deposits	Glomerulopathy With Fibronectin Deposits 2	MESH
MESH:C536826	Glomerulopathy with fibronectin deposits	Glomerulopathy with fibronectin deposits	MESH
MESH:C536827	Glomus vagale tumors	Glomus vagale tumors	MESH
MESH:C536827	Glomus vagale tumors	Glomuvenous malformations	MESH
MESH:C536827	Glomus vagale tumors	VMGLOM	MESH
MESH:C536827	Glomus vagale tumors	Venous Malformations With Glomus Cells	MESH
MESH:C536830	Glut1 Deficiency Syndrome	De Vivo	MESH
MESH:C536830	Glut1 Deficiency Syndrome	De Vivo disease	MESH
MESH:C536830	Glut1 Deficiency Syndrome	Encephalopathy Due To Glut1 Deficiency	MESH
MESH:C536830	Glut1 Deficiency Syndrome	GLUT-1 deficiency syndrome	MESH
MESH:C536830	Glut1 Deficiency Syndrome	Glucose Transporter Protein Syndrome	MESH
MESH:C536830	Glut1 Deficiency Syndrome	Glucose Transporter Type 1 Deficiency Syndrome	MESH
MESH:C536830	Glut1 Deficiency Syndrome	Glucose transporter type1 (GLUT-1) deficiency	MESH
MESH:C536830	Glut1 Deficiency Syndrome	Glut1 Deficiency Syndrome	MESH
MESH:C536831	Glucose-6-phosphate translocase deficiency	Glucose-6-phosphate translocase deficiency	MESH
MESH:C536833	Glutaric Acidemia I	Glutaric Acidemia I	MESH
MESH:C536833	Glutaric Acidemia I	Glutaric Acidemia Type 1	MESH
MESH:C536833	Glutaric Acidemia I	Glutaric Acidemia Type I	MESH
MESH:C536833	Glutaric Acidemia I	Glutaric Aciduria I	MESH
MESH:C536833	Glutaric Acidemia I	Glutaric acidemia 1	MESH
MESH:C536833	Glutaric Acidemia I	Glutaric aciduria 1	MESH
MESH:C536833	Glutaric Acidemia I	Glutaryl-CoA dehydrogenase deficiency	MESH
MESH:C536834	Glutaric aciduria 2	Glutaric acidemia 2 A	MESH
MESH:C536834	Glutaric aciduria 2	Glutaric aciduria 2	MESH
MESH:C536835	Glutathione synthetase deficiency	5-oxoprolinemia	MESH
MESH:C536835	Glutathione synthetase deficiency	5-oxoprolinuria	MESH
MESH:C536835	Glutathione synthetase deficiency	Deficiency of Glutathione Synthase	MESH
MESH:C536835	Glutathione synthetase deficiency	Deficiency of Glutathione Synthetase	MESH
MESH:C536835	Glutathione synthetase deficiency	Glutathione synthetase deficiency	MESH
MESH:C536835	Glutathione synthetase deficiency	Pyroglutamic Acidemia	MESH
MESH:C536835	Glutathione synthetase deficiency	Pyroglutamic aciduria	MESH
MESH:C536836	Glutathionuria	Gamma-glutamyltransferase deficiency	MESH
MESH:C536836	Glutathionuria	Gamma-glutamyltranspeptidase deficiency	MESH
MESH:C536836	Glutathionuria	Glutathionuria	MESH
MESH:C536837	Glyceraldehyde-3-phosphate dehydrogenase deficiency	Glyceraldehyde-3-phosphate dehydrogenase deficiency	MESH
MESH:C536839	Cardiac form of generalized glycogenosis	Cardiac form of generalized glycogenosis	MESH
MESH:C536839	Cardiac form of generalized glycogenosis	Cardiomegalia glycogenica diffusa	MESH
MESH:C536840	Aplasia cutis congenita of limbs recessive	Aplasia cutis congenita of limbs recessive	MESH
MESH:C536840	Aplasia cutis congenita of limbs recessive	Congenital absence of skin on the upper or lower limbs	MESH
MESH:C536840	Aplasia cutis congenita of limbs recessive	Recessive aplasia cutis congenita of the limbs	MESH
MESH:C536841	Familial encephalopathy with neuroserpin inclusion bodies	Familial Dementia with Neuroserpin Inclusion Bodies	MESH
MESH:C536841	Familial encephalopathy with neuroserpin inclusion bodies	Familial encephalopathy with neuroserpin inclusion bodies	MESH
MESH:C536842	Polycythemia, primary familial and congenital	Benign Familial Polycythemia	MESH
MESH:C536842	Polycythemia, primary familial and congenital	Congenital Erythrocytosis	MESH
MESH:C536842	Polycythemia, primary familial and congenital	ECYT1 familial erythrocytosis-1	MESH
MESH:C536842	Polycythemia, primary familial and congenital	Erythrocytosis autosomal dominant benign	MESH
MESH:C536842	Polycythemia, primary familial and congenital	Familial Erythrocytosis	MESH
MESH:C536842	Polycythemia, primary familial and congenital	Familial Polycythemia	MESH
MESH:C536842	Polycythemia, primary familial and congenital	Hereditary Erythrocytosis	MESH
MESH:C536842	Polycythemia, primary familial and congenital	Primary Familial Polycythemia	MESH
MESH:C536845	Familial hypersecretion of adrenal androgens	Familial hypersecretion of adrenal androgens	MESH
MESH:C536846	Familial hypersensitivity pneumonitis	Familial hypersensitivity pneumonitis	MESH
MESH:C536846	Familial hypersensitivity pneumonitis	Hypersensitivity pneumonitis familial	MESH
MESH:C536847	Familial multiple trichodiscomas	Familial multiple trichodiscomas	MESH
MESH:C536847	Familial multiple trichodiscomas	Hereditary multiple trichodiscomas	MESH
MESH:C536848	Familial myelofibrosis	Familial myelofibrosis	MESH
MESH:C536849	Familial neurocardiogenic syncope	Familial neurocardiogenic syncope	MESH
MESH:C536849	Familial neurocardiogenic syncope	Familial vasovagal syncope	MESH
MESH:C536851	Familial renal cell carcinoma	Familial renal carcinoma	MESH
MESH:C536851	Familial renal cell carcinoma	Familial renal cell carcinoma	MESH
MESH:C536852	Familial streblodactyly	Familial streblodactyly	MESH
MESH:C536853	Familial Wilms tumor 2	Familial Wilms tumor 2	MESH
MESH:C536855	Fanconi like syndrome	Fanconi like syndrome	MESH
MESH:C536855	Fanconi like syndrome	Fanconi-Like Syndrome	MESH
MESH:C536858	Spastic paraplegia 20, autosomal recessive	Cross-McKusick syndrome	MESH
MESH:C536858	Spastic paraplegia 20, autosomal recessive	Spastic paraplegia with distal muscle wasting	MESH
MESH:C536858	Spastic paraplegia 20, autosomal recessive	Troyer syndrome	MESH
MESH:C536859	Spastic paraplegia 23	Abdallat Davis Farrage syndrome	MESH
MESH:C536859	Spastic paraplegia 23	Abdallat syndrome	MESH
MESH:C536859	Spastic paraplegia 23	Lison syndrome	MESH
MESH:C536859	Spastic paraplegia 23	Spastic Paraplegia With Pigmentary Abnormalities	MESH
MESH:C536859	Spastic paraplegia 23	Spastic paraplegia 23	MESH
MESH:C536859	Spastic paraplegia 23	Spastic paraplegia and pigmentary abnormalities	MESH
MESH:C536860	Spastic paraplegia 24	Spastic paraplegia 24	MESH
MESH:C536861	Spastic paraplegia 25, autosomal recessive	Spinal disc herniation with autosomal recessive spastic paraplegia	MESH
MESH:C536862	Spastic paraplegia 26, autosomal recessive	SPG26	MESH
MESH:C536864	Spastic paraplegia 3, autosomal dominant	Fsp1 Familial spastic paraplegia 1	MESH
MESH:C536864	Spastic paraplegia 3, autosomal dominant	SPG3A Spastic paraplegia 3a	MESH
MESH:C536864	Spastic paraplegia 3, autosomal dominant	Spastic Paraplegia 3	MESH
